
40.655138,-73.9487755,10
40.572376000000006,-74.153947,20
40.6708795,-73.8311875,30
40.885965999999996,-74.046402,40
40.655138,-73.9487755,50
40.877607,-74.110548,60
40.780709,-73.9685415,70
42.746617,-75.77004099999999,80
40.780709,-73.9685415,90
40.780709,-73.9685415,100
40.6214285,-73.751093,110
40.770981500000005,-74.2367465,120
40.780709,-73.9685415,130
40.655138,-73.9487755,140
42.746617,-75.77004099999999,150
40.6708795,-73.8311875,160
40.655138,-73.9487755,170
40.655138,-73.9487755,180
40.780709,-73.9685415,190
40.780709,-73.9685415,200
40.689685,-74.179387,210
40.8503475,-73.8494415,220
40.8503475,-73.8494415,230
40.4752365,-74.3220025,240
40.780709,-73.9685415,250
40.7463795,-74.032258,260
40.780709,-73.9685415,270
40.073040500000005,-74.7243235,280
40.655138,-73.9487755,290
40.6708795,-73.8311875,300
40.780709,-73.9685415,310
40.7180015,-74.066663,320
40.7463795,-74.032258,330
40.780709,-73.9685415,340
40.655138,-73.9487755,350
40.888461,-74.012066,360
40.8503475,-73.8494415,370
40.780709,-73.9685415,380
40.572376000000006,-74.153947,390
40.572376000000006,-74.153947,400
40.6708795,-73.8311875,410
40.780709,-73.9685415,420
42.746617,-75.77004099999999,430
40.859832,-74.1581305,440
40.655138,-73.9487755,450
40.888461,-74.012066,460
40.780709,-73.9685415,470
40.655138,-73.9487755,480
40.780709,-73.9685415,490
40.780709,-73.9685415,500
40.792103499999996,-74.16265849999999,510
40.8503475,-73.8494415,520
40.780709,-73.9685415,530
40.6708795,-73.8311875,540
40.750516,-73.993499,550
40.8503475,-73.8494415,560
40.655138,-73.9487755,570
42.746617,-75.77004099999999,580
40.780709,-73.9685415,590
40.780709,-73.9685415,600
40.780709,-73.9685415,610
40.6708795,-73.8311875,620
42.746617,-75.77004099999999,630
40.655138,-73.9487755,640
40.780709,-73.9685415,650
40.780709,-73.9685415,660
40.8503475,-73.8494415,670
40.671521,-73.948267,680
40.780709,-73.9685415,690
40.705597499999996,-73.977717,700
40.734494,-74.184848,710
40.780709,-73.9685415,720
40.780709,-73.9685415,730
40.780709,-73.9685415,740
40.6708795,-73.8311875,750
40.7180015,-74.066663,760
40.6708795,-73.8311875,770
42.746617,-75.77004099999999,780
40.750516,-73.993499,790
40.7180015,-74.066663,800
40.655138,-73.9487755,810
40.572376000000006,-74.153947,820
40.6708795,-73.8311875,830
40.655138,-73.9487755,840
40.6708795,-73.8311875,850
40.655138,-73.9487755,860
40.9329625,-74.0180395,870
40.6707835,-74.10636600000001,880
40.8503475,-73.8494415,890
40.6708795,-73.8311875,900
40.780709,-73.9685415,910
40.572376000000006,-74.153947,920
40.6708795,-73.8311875,930
40.885965999999996,-74.046402,940
40.780709,-73.9685415,950
42.746617,-75.77004099999999,960
40.655138,-73.9487755,970
40.780709,-73.9685415,980
40.655138,-73.9487755,990
40.780709,-73.9685415,1000
40.655138,-73.9487755,1010
40.780709,-73.9685415,1020
40.780709,-73.9685415,1030
40.780709,-73.9685415,1040
40.780709,-73.9685415,1050
40.780709,-73.9685415,1060
40.780709,-73.9685415,1070
40.780709,-73.9685415,1080
40.655138,-73.9487755,1090
40.662479,-74.19652450000001,1100
40.780709,-73.9685415,1110
40.780709,-73.9685415,1120
40.780709,-73.9685415,1130
40.572376000000006,-74.153947,1140
40.655138,-73.9487755,1150
40.655138,-73.9487755,1160
40.780709,-73.9685415,1170
40.6708795,-73.8311875,1180
40.655138,-73.9487755,1190
40.6708795,-73.8311875,1200
40.655138,-73.9487755,1210
40.073040500000005,-74.7243235,1220
40.655138,-73.9487755,1230
40.7611535,-73.997455,1240
40.780709,-73.9685415,1250
40.876077,-74.22274250000001,1260
40.655138,-73.9487755,1270
40.6708795,-73.8311875,1280
40.655138,-73.9487755,1290
40.780709,-73.9685415,1300
40.780709,-73.9685415,1310
40.655138,-73.9487755,1320
40.655138,-73.9487755,1330
40.655138,-73.9487755,1340
40.820404499999995,-73.9874205,1350
40.780709,-73.9685415,1360
40.6214285,-73.751093,1370
40.6707835,-74.10636600000001,1380
40.780709,-73.9685415,1390
42.746617,-75.77004099999999,1400
40.572376000000006,-74.153947,1410
40.888461,-74.012066,1420
40.770981500000005,-74.2367465,1430
40.655138,-73.9487755,1440
40.6708795,-73.8311875,1450
40.780709,-73.9685415,1460
40.671521,-73.948267,1470
40.073040500000005,-74.7243235,1480
40.7180015,-74.066663,1490
40.780709,-73.9685415,1500
40.655138,-73.9487755,1510
40.9329625,-74.0180395,1520
40.76662,-74.030317,1530
40.6708795,-73.8311875,1540
40.8503475,-73.8494415,1550
40.9057975,-74.11787849999999,1560
42.746617,-75.77004099999999,1570
40.780709,-73.9685415,1580
40.655138,-73.9487755,1590
40.744254999999995,-73.6876785,1600
40.780709,-73.9685415,1610
40.655138,-73.9487755,1620
42.746617,-75.77004099999999,1630
40.705597499999996,-73.977717,1640
40.6707835,-74.10636600000001,1650
40.572376000000006,-74.153947,1660
40.655138,-73.9487755,1670
40.6708795,-73.8311875,1680
40.934811499999995,-73.7813055,1690
40.780709,-73.9685415,1700
40.944567500000005,-73.86085700000001,1710
40.780709,-73.9685415,1720
40.8895505,-73.9718795,1730
40.6708795,-73.8311875,1740
40.780709,-73.9685415,1750
40.6708795,-73.8311875,1760
42.746617,-75.77004099999999,1770
40.073040500000005,-74.7243235,1780
40.885965999999996,-74.046402,1790
40.655138,-73.9487755,1800
40.8503475,-73.8494415,1810
42.746617,-75.77004099999999,1820
40.655138,-73.9487755,1830
40.655138,-73.9487755,1840
42.746617,-75.77004099999999,1850
40.780709,-73.9685415,1860
40.6708795,-73.8311875,1870
40.780709,-73.9685415,1880
40.780709,-73.9685415,1890
40.780709,-73.9685415,1900
40.572376000000006,-74.153947,1910
40.780709,-73.9685415,1920
40.780709,-73.9685415,1930
40.780709,-73.9685415,1940
40.6708795,-73.8311875,1950
40.780709,-73.9685415,1960
40.073040500000005,-74.7243235,1970
40.8503475,-73.8494415,1980
40.655138,-73.9487755,1990
40.780709,-73.9685415,2000
40.72048,-73.99356,2010
40.655138,-73.9487755,2020
40.780709,-73.9685415,2030
40.572376000000006,-74.153947,2040
40.655138,-73.9487755,2050
40.7180015,-74.066663,2060
40.821786,-74.1572635,2070
40.705597499999996,-73.977717,2080
40.7180015,-74.066663,2090
40.5629215,-74.2486325,2100
40.948353,-74.24240950000001,2110
40.655138,-73.9487755,2120
40.6708795,-73.8311875,2130
40.655138,-73.9487755,2140
40.655138,-73.9487755,2150
40.780709,-73.9685415,2160
40.944567500000005,-73.86085700000001,2170
40.705597499999996,-73.977717,2180
40.572376000000006,-74.153947,2190
40.6708795,-73.8311875,2200
42.746617,-75.77004099999999,2210
40.6708795,-73.8311875,2220
40.915047,-74.16780750000001,2230
40.780709,-73.9685415,2240
40.780709,-73.9685415,2250
40.8437745,-74.04173399999999,2260
40.655138,-73.9487755,2270
40.780709,-73.9685415,2280
40.655138,-73.9487755,2290
40.780709,-73.9685415,2300
40.725991,-73.991096,2310
40.780709,-73.9685415,2320
40.8503475,-73.8494415,2330
